cost_id,shipment_id,location_id,cost_type,cost_amount,currency,billing_date
COST-2024-255,SEI-sea-20240523-001,HMM,freight,282180,JPY,2024-06-30
COST-2024-256,SEI-sea-20240523-001,HMM,expedite,132392,JPY,2024-06-30
COST-2024-257,YML-road-20240529-001,STM,freight,138813,JPY,2024-06-30
COST-2024-258,YML-road-20240529-001,STM,expedite,56395,JPY,2024-06-30
COST-2024-259,NPL-air-20240528-001,STM,freight,447330,JPY,2024-06-30
COST-2024-260,NPL-air-20240528-001,STM,expedite,193416,JPY,2024-06-30
COST-2024-261,HNL-air-20240603-001,HTB,freight,285891,JPY,2024-07-31
COST-2024-262,HNL-air-20240603-001,HTB,expedite,117438,JPY,2024-07-31
COST-2024-263,NPL-air-20240609-001,SZK,freight,294011,JPY,2024-07-31
COST-2024-264,NPL-air-20240609-001,SZK,expedite,88914,JPY,2024-07-31
COST-2024-265,HNT-sea-20240604-001,SZK,freight,249691,JPY,2024-07-31
COST-2024-266,HNT-air-20240530-001,HTB,freight,541468,JPY,2024-06-30
COST-2024-267,SEI-air-20240604-001,HTB,freight,355068,JPY,2024-07-31
COST-2024-268,SEI-air-20240604-001,HTB,expedite,160101,JPY,2024-07-31
COST-2024-269,HNL-air-20240602-001,HTB,freight,593805,JPY,2024-07-31
COST-2024-270,HNL-air-20240602-001,HTB,expedite,179901,JPY,2024-07-31
COST-2024-271,HNL-sea-20240604-001,KMM,freight,334037,JPY,2024-07-31
COST-2024-272,NPL-air-20240608-001,KMM,freight,270746,JPY,2024-07-31
COST-2024-273,YML-air-20240605-001,KMM,freight,375271,JPY,2024-07-31
COST-2024-274,SEI-air-20240605-001,HMM,freight,301810,JPY,2024-07-31
COST-2024-275,SEI-air-20240605-001,HMM,expedite,141315,JPY,2024-07-31
COST-2024-276,NPL-air-20240604-001,HMM,freight,488523,JPY,2024-07-31
COST-2024-277,YML-air-20240603-001,STM,freight,408678,JPY,2024-07-31
COST-2024-278,HNL-sea-20240605-001,SZK,freight,240743,JPY,2024-07-31
COST-2024-279,SEI-air-20240609-001,HTB,freight,303871,JPY,2024-07-31
COST-2024-280,SEI-air-20240609-001,HTB,expedite,141807,JPY,2024-07-31
COST-2024-281,SEI-sea-20240607-001,HTB,freight,237427,JPY,2024-07-31
COST-2024-282,HNT-sea-20240616-001,SZK,freight,183497,JPY,2024-07-31
COST-2024-283,HNL-sea-20240612-001,SZK,freight,263496,JPY,2024-07-31
COST-2024-284,HNL-road-20240611-001,HTB,freight,159877,JPY,2024-07-31
COST-2024-285,NPL-air-20240616-001,HTB,freight,328330,JPY,2024-07-31
COST-2024-286,NPL-air-20240616-001,HTB,expedite,134250,JPY,2024-07-31
COST-2024-287,YML-sea-20240618-002,KMM,freight,252108,JPY,2024-07-31
COST-2024-288,NPL-sea-20240617-001,STM,freight,405163,JPY,2024-07-31
COST-2024-289,NPL-sea-20240617-001,STM,expedite,130836,JPY,2024-07-31
COST-2024-290,SEI-sea-20240618-001,HMM,freight,346700,JPY,2024-07-31
COST-2024-291,HNT-sea-20240630-001,SZK,freight,225490,JPY,2024-07-31
COST-2024-292,HNT-sea-20240630-001,SZK,expedite,105886,JPY,2024-07-31
COST-2024-293,SEI-road-20240624-001,SZK,freight,160985,JPY,2024-07-31
COST-2024-294,YML-air-20240628-001,SZK,freight,384139,JPY,2024-07-31
COST-2024-295,YML-air-20240628-001,SZK,expedite,121560,JPY,2024-07-31
COST-2024-296,YML-sea-20240618-003,HTB,freight,255960,JPY,2024-07-31
COST-2024-297,SEI-road-20240618-001,STM,freight,240771,JPY,2024-07-31
COST-2024-298,NPL-road-20240621-001,STM,freight,247591,JPY,2024-07-31
COST-2024-299,HNL-air-20240702-001,KMM,freight,536044,JPY,2024-08-31
COST-2024-300,SEI-road-20240703-001,HMM,freight,101566,JPY,2024-08-31
COST-2024-301,HNL-road-20240701-001,SZK,freight,336012,JPY,2024-08-31
COST-2024-302,NPL-air-20240706-001,KMM,freight,250717,JPY,2024-08-31
COST-2024-303,HNT-sea-20240629-001,HTB,freight,325547,JPY,2024-07-31
COST-2024-304,NPL-road-20240705-001,STM,freight,128741,JPY,2024-08-31
COST-2024-305,HNL-road-20240705-001,STM,freight,879845,JPY,2024-08-31
COST-2024-306,SEI-road-20240709-001,HTB,freight,407620,JPY,2024-08-31
COST-2024-307,SEI-road-20240709-001,HTB,expedite,200222,JPY,2024-08-31
COST-2024-308,HNT-air-20240707-001,HTB,freight,624860,JPY,2024-08-31
COST-2024-309,HNT-air-20240707-001,HTB,expedite,210164,JPY,2024-08-31
COST-2024-310,YML-road-20240703-001,SZK,freight,789704,JPY,2024-08-31
COST-2024-311,NPL-road-20240705-002,SZK,freight,186156,JPY,2024-08-31
COST-2024-312,SEI-road-20240704-001,SZK,freight,143017,JPY,2024-08-31
COST-2024-313,YML-sea-20240708-001,KMM,freight,299052,JPY,2024-08-31
COST-2024-314,NPL-road-20240710-001,HMM,freight,123860,JPY,2024-08-31
COST-2024-315,HNT-sea-20240712-001,HMM,freight,168568,JPY,2024-08-31
COST-2024-316,HNT-sea-20240712-001,HMM,expedite,59223,JPY,2024-08-31
COST-2024-317,HNT-sea-20240707-001,HMM,freight,196825,JPY,2024-08-31
COST-2024-318,SEI-sea-20240708-001,HTB,freight,150781,JPY,2024-08-31
COST-2024-319,HNL-sea-20240713-001,HTB,freight,197720,JPY,2024-08-31
COST-2024-320,HNL-sea-20240713-001,HTB,expedite,97364,JPY,2024-08-31
COST-2024-321,YML-air-20240709-001,HTB,freight,359507,JPY,2024-08-31
COST-2024-322,YML-air-20240709-001,HTB,expedite,164307,JPY,2024-08-31
COST-2024-323,HNT-road-20240718-001,HMM,freight,376053,JPY,2024-08-31
COST-2024-324,HNT-road-20240718-001,HMM,expedite,117755,JPY,2024-08-31
COST-2024-325,NPL-air-20240718-001,STM,freight,522969,JPY,2024-08-31
COST-2024-326,NPL-air-20240718-001,STM,expedite,218836,JPY,2024-08-31
COST-2024-327,HNL-sea-20240719-001,STM,freight,296367,JPY,2024-08-31
COST-2024-328,HNL-sea-20240719-001,STM,expedite,147275,JPY,2024-08-31
COST-2024-329,NPL-sea-20240726-001,KMM,freight,305704,JPY,2024-08-31
COST-2024-330,SEI-air-20240728-001,SZK,freight,517106,JPY,2024-08-31
COST-2024-331,SEI-air-20240728-001,SZK,expedite,208095,JPY,2024-08-31
COST-2024-332,NPL-road-20240724-001,HMM,freight,301247,JPY,2024-08-31
COST-2024-333,NPL-road-20240724-001,HMM,expedite,120680,JPY,2024-08-31
COST-2024-334,YML-road-20240720-001,HTB,freight,211194,JPY,2024-08-31
COST-2024-335,HNT-sea-20240722-001,HTB,freight,399522,JPY,2024-08-31
COST-2024-336,YML-road-20240806-001,SZK,freight,97383,JPY,2024-09-30
COST-2024-337,YML-road-20240806-001,SZK,expedite,30295,JPY,2024-09-30
COST-2024-338,HNL-sea-20240721-001,SZK,freight,217876,JPY,2024-08-31
COST-2024-339,YML-sea-20240725-001,STM,freight,396730,JPY,2024-08-31
COST-2024-340,NPL-air-20240727-001,KMM,freight,473279,JPY,2024-08-31
COST-2024-341,HNT-air-20240729-001,KMM,freight,341179,JPY,2024-08-31
COST-2024-342,HNL-air-20240806-001,KMM,freight,515923,JPY,2024-09-30
COST-2024-343,HNL-air-20240806-001,KMM,expedite,181224,JPY,2024-09-30
COST-2024-344,HNL-air-20240728-001,HMM,freight,505594,JPY,2024-08-31
COST-2024-345,HNL-air-20240728-001,HMM,expedite,240294,JPY,2024-08-31
COST-2024-346,HNT-road-20240725-001,HMM,freight,157538,JPY,2024-08-31
COST-2024-347,SEI-sea-20240731-001,HMM,freight,339939,JPY,2024-09-30
COST-2024-348,SEI-sea-20240731-001,HMM,expedite,102359,JPY,2024-09-30
COST-2024-349,SEI-air-20240808-001,SZK,freight,514668,JPY,2024-09-30
COST-2024-350,SEI-air-20240808-001,SZK,expedite,243485,JPY,2024-09-30
COST-2024-351,NPL-road-20240728-001,SZK,freight,165579,JPY,2024-08-31
COST-2024-352,HNL-sea-20240805-001,SZK,freight,366075,JPY,2024-09-30
COST-2024-353,HNL-sea-20240805-001,SZK,expedite,142527,JPY,2024-09-30
COST-2024-354,YML-air-20240731-001,HTB,freight,395919,JPY,2024-09-30
COST-2024-355,HNL-air-20240731-001,KMM,freight,583552,JPY,2024-09-30
COST-2024-356,HNL-road-20240810-001,HMM,freight,357842,JPY,2024-09-30
COST-2024-357,HNL-road-20240810-001,HMM,expedite,142604,JPY,2024-09-30
COST-2024-358,HNT-air-20240807-001,STM,freight,420486,JPY,2024-09-30
COST-2024-359,NPL-air-20240809-001,HMM,freight,409148,JPY,2024-09-30
COST-2024-360,HNL-sea-20240805-002,HMM,freight,280251,JPY,2024-09-30
COST-2024-361,YML-air-20240808-001,HMM,freight,530069,JPY,2024-09-30
COST-2024-362,YML-air-20240808-001,HMM,expedite,252307,JPY,2024-09-30
COST-2024-363,NPL-road-20240807-001,KMM,freight,218246,JPY,2024-09-30
COST-2024-364,HNT-sea-20240816-001,STM,freight,189408,JPY,2024-09-30
COST-2024-365,HNT-sea-20240816-001,STM,expedite,70771,JPY,2024-09-30
COST-2024-366,NPL-road-20240813-001,STM,freight,194149,JPY,2024-09-30
COST-2024-367,NPL-road-20240813-001,STM,expedite,68677,JPY,2024-09-30
COST-2024-368,HNT-air-20240809-001,SZK,freight,493008,JPY,2024-09-30
COST-2024-369,HNL-sea-20240813-001,HTB,freight,519363,JPY,2024-09-30
COST-2024-370,HNT-road-20240816-001,KMM,freight,167977,JPY,2024-09-30
COST-2024-371,YML-sea-20240816-001,KMM,freight,428939,JPY,2024-09-30
COST-2024-372,HNL-air-20240812-001,HMM,freight,413207,JPY,2024-09-30
COST-2024-373,HNT-sea-20240818-001,STM,freight,368061,JPY,2024-09-30
COST-2024-374,YML-air-20240819-001,STM,freight,510716,JPY,2024-09-30
COST-2024-375,YML-air-20240819-001,STM,expedite,217378,JPY,2024-09-30
COST-2024-376,NPL-sea-20240816-001,STM,freight,375778,JPY,2024-09-30
COST-2024-377,HNL-air-20240821-001,HTB,freight,607673,JPY,2024-09-30
COST-2024-378,SEI-sea-20240820-001,HTB,freight,433369,JPY,2024-09-30
COST-2024-379,SEI-sea-20240820-001,HTB,expedite,156151,JPY,2024-09-30
COST-2024-380,HNL-air-20240820-001,SZK,freight,1420483,JPY,2024-09-30
COST-2024-381,YML-sea-20240821-001,HTB,freight,150608,JPY,2024-09-30
COST-2024-382,YML-sea-20240821-001,HTB,expedite,59418,JPY,2024-09-30
COST-2024-383,NPL-sea-20240821-001,HTB,freight,253566,JPY,2024-09-30
COST-2024-384,NPL-sea-20240822-001,HTB,freight,360871,JPY,2024-09-30
COST-2024-385,NPL-sea-20240822-001,HTB,expedite,133582,JPY,2024-09-30
COST-2024-386,YML-road-20240823-001,SZK,freight,119353,JPY,2024-09-30
COST-2024-387,HNL-air-20240829-001,SZK,freight,373487,JPY,2024-09-30
COST-2024-388,HNL-road-20240824-001,STM,freight,124553,JPY,2024-09-30
COST-2024-389,HNL-road-20240826-001,STM,freight,148432,JPY,2024-09-30
COST-2024-390,HNL-road-20240826-001,STM,expedite,63598,JPY,2024-09-30
COST-2024-391,HNL-air-20240821-002,STM,freight,423241,JPY,2024-09-30
COST-2024-392,HNL-air-20240821-003,KMM,freight,490450,JPY,2024-09-30
COST-2024-393,NPL-air-20240828-001,KMM,freight,457958,JPY,2024-09-30
COST-2024-394,HNL-air-20240827-001,HMM,freight,425162,JPY,2024-09-30
COST-2024-395,HNL-air-20240827-001,HMM,expedite,212008,JPY,2024-09-30
COST-2024-396,NPL-road-20240825-001,HMM,freight,223259,JPY,2024-09-30
COST-2024-397,SEI-sea-20240829-001,HTB,freight,283290,JPY,2024-09-30
COST-2024-398,SEI-sea-20240829-001,HTB,expedite,86180,JPY,2024-09-30
COST-2024-399,HNT-road-20240825-001,HTB,freight,119776,JPY,2024-09-30
COST-2024-400,HNT-road-20240825-001,HTB,expedite,47952,JPY,2024-09-30
COST-2024-401,NPL-air-20240829-001,SZK,freight,514247,JPY,2024-09-30
COST-2024-402,NPL-air-20240831-001,SZK,freight,294531,JPY,2024-10-31
COST-2024-403,YML-sea-20240829-001,SZK,freight,243941,JPY,2024-09-30
COST-2024-404,HNL-road-20240831-001,STM,freight,208862,JPY,2024-10-31
COST-2024-405,SEI-air-20240912-001,KMM,freight,321760,JPY,2024-10-31
COST-2024-406,SEI-air-20240912-001,KMM,expedite,110447,JPY,2024-10-31
COST-2024-407,HNT-sea-20240904-001,KMM,freight,223834,JPY,2024-10-31
COST-2024-408,HNT-sea-20240831-001,HTB,freight,197743,JPY,2024-10-31
COST-2024-409,NPL-air-20240904-001,HTB,freight,361221,JPY,2024-10-31
COST-2024-410,YML-air-20240910-001,HMM,freight,514563,JPY,2024-10-31
COST-2024-411,SEI-road-20240911-001,SZK,freight,201227,JPY,2024-10-31
COST-2024-412,NPL-road-20240906-001,SZK,freight,168981,JPY,2024-10-31
COST-2024-413,SEI-air-20240910-001,KMM,freight,583481,JPY,2024-10-31
COST-2024-414,HNT-air-20240918-001,KMM,freight,563933,JPY,2024-10-31
COST-2024-415,SEI-road-20240912-001,STM,freight,147264,JPY,2024-10-31
COST-2024-416,NPL-road-20240918-001,STM,freight,195027,JPY,2024-10-31
COST-2024-417,NPL-road-20240918-001,STM,expedite,78626,JPY,2024-10-31
COST-2024-418,SEI-road-20240913-001,HMM,freight,169695,JPY,2024-10-31
COST-2024-419,SEI-sea-20240917-001,HMM,freight,253224,JPY,2024-10-31
COST-2024-420,SEI-sea-20240917-001,HMM,expedite,104000,JPY,2024-10-31
COST-2024-421,HNL-road-20240910-001,HMM,freight,123826,JPY,2024-10-31
COST-2024-422,HNT-sea-20240916-001,HTB,freight,319474,JPY,2024-10-31
COST-2024-423,HNT-sea-20240916-001,HTB,expedite,151860,JPY,2024-10-31
COST-2024-424,HNL-road-20240914-001,SZK,freight,126043,JPY,2024-10-31
COST-2024-425,YML-air-20240920-001,SZK,freight,318525,JPY,2024-10-31
COST-2024-426,HNL-road-20240917-001,STM,freight,276826,JPY,2024-10-31
COST-2024-427,YML-air-20240917-001,STM,freight,697673,JPY,2024-10-31
COST-2024-428,YML-road-20240923-001,SZK,freight,389753,JPY,2024-10-31
COST-2024-429,HNL-road-20240924-001,SZK,freight,330278,JPY,2024-10-31
COST-2024-430,HNL-road-20240924-001,SZK,expedite,106666,JPY,2024-10-31
COST-2024-431,HNL-sea-20240916-001,KMM,freight,234710,JPY,2024-10-31
COST-2024-432,HNL-sea-20240921-001,STM,freight,371774,JPY,2024-10-31
COST-2024-433,YML-road-20240918-001,SZK,freight,209862,JPY,2024-10-31
COST-2024-434,YML-air-20240923-001,SZK,freight,548549,JPY,2024-10-31
COST-2024-435,NPL-sea-20240927-001,HMM,freight,328781,JPY,2024-10-31
COST-2024-436,HNT-air-20240926-001,HMM,freight,396020,JPY,2024-10-31
COST-2024-437,HNT-air-20240926-001,HMM,expedite,178952,JPY,2024-10-31
COST-2024-438,HNT-road-20240924-001,HTB,freight,293502,JPY,2024-10-31
COST-2024-439,NPL-road-20241003-001,KMM,freight,200727,JPY,2024-11-30
COST-2024-440,NPL-road-20241003-001,KMM,expedite,92435,JPY,2024-11-30
COST-2024-441,HNT-sea-20240930-001,SZK,freight,276804,JPY,2024-10-31
COST-2024-442,YML-air-20240929-001,SZK,freight,429890,JPY,2024-10-31
COST-2024-443,NPL-air-20240929-001,SZK,freight,480130,JPY,2024-10-31
COST-2024-444,HNT-air-20240927-001,HTB,freight,679623,JPY,2024-10-31
COST-2024-445,YML-sea-20241005-001,HMM,freight,370868,JPY,2024-11-30
COST-2024-446,HNT-air-20241008-001,STM,freight,506861,JPY,2024-11-30
COST-2024-447,HNT-air-20241008-001,STM,expedite,177133,JPY,2024-11-30
COST-2024-448,HNL-road-20241005-001,HTB,freight,190321,JPY,2024-11-30
COST-2024-449,YML-sea-20241001-001,HTB,freight,170800,JPY,2024-11-30
COST-2024-450,NPL-road-20241007-001,HTB,freight,285130,JPY,2024-11-30
COST-2024-451,NPL-road-20241007-001,HTB,expedite,141795,JPY,2024-11-30
COST-2024-452,HNL-sea-20241003-001,KMM,freight,526534,JPY,2024-11-30
COST-2024-453,YML-sea-20241017-001,SZK,freight,234575,JPY,2024-11-30
COST-2024-454,HNL-sea-20241017-001,SZK,freight,289815,JPY,2024-11-30
COST-2024-455,HNL-air-20241013-001,HTB,freight,457941,JPY,2024-11-30
COST-2024-456,HNL-road-20241011-001,HTB,freight,288794,JPY,2024-11-30
COST-2024-457,SEI-road-20241008-001,HMM,freight,306175,JPY,2024-11-30
COST-2024-458,NPL-road-20241021-001,STM,freight,118397,JPY,2024-11-30
COST-2024-459,NPL-road-20241021-001,STM,expedite,58880,JPY,2024-11-30
COST-2024-460,NPL-air-20241015-001,STM,freight,247284,JPY,2024-11-30
COST-2024-461,YML-road-20241023-001,STM,freight,261214,JPY,2024-11-30
COST-2024-462,YML-road-20241023-001,STM,expedite,88534,JPY,2024-11-30
COST-2024-463,HNT-road-20241015-001,HTB,freight,168906,JPY,2024-11-30
COST-2024-464,NPL-air-20241015-002,HTB,freight,484366,JPY,2024-11-30
COST-2024-465,YML-road-20241026-001,KMM,freight,158274,JPY,2024-11-30
COST-2024-466,YML-road-20241026-001,KMM,expedite,62912,JPY,2024-11-30
COST-2024-467,HNL-road-20241024-001,KMM,freight,143960,JPY,2024-11-30
COST-2024-468,HNL-air-20241018-001,KMM,freight,341020,JPY,2024-11-30
COST-2024-469,NPL-road-20241020-001,STM,freight,187474,JPY,2024-11-30
COST-2024-470,NPL-road-20241020-001,STM,expedite,89597,JPY,2024-11-30
COST-2024-471,HNL-air-20241028-001,SZK,freight,494309,JPY,2024-11-30
COST-2024-472,HNL-air-20241028-001,SZK,expedite,217727,JPY,2024-11-30
COST-2024-473,HNT-sea-20241030-001,SZK,freight,226906,JPY,2024-11-30
COST-2024-474,HNT-sea-20241030-001,SZK,expedite,77697,JPY,2024-11-30
COST-2024-475,NPL-sea-20241029-001,SZK,freight,325964,JPY,2024-11-30
COST-2024-476,NPL-sea-20241029-001,SZK,expedite,150600,JPY,2024-11-30
COST-2024-477,SEI-sea-20241025-001,HTB,freight,380155,JPY,2024-11-30
COST-2024-478,HNL-road-20241025-001,HTB,freight,181115,JPY,2024-11-30
COST-2024-479,HNT-road-20241031-001,HMM,freight,88776,JPY,2024-11-30
COST-2024-480,HNT-road-20241031-001,HMM,expedite,38067,JPY,2024-11-30
COST-2024-481,SEI-road-20241024-001,HMM,freight,126277,JPY,2024-11-30
COST-2024-482,SEI-sea-20241025-002,KMM,freight,392388,JPY,2024-11-30
COST-2024-483,SEI-air-20241102-001,STM,freight,442200,JPY,2024-12-31
COST-2024-484,SEI-air-20241102-001,STM,expedite,187757,JPY,2024-12-31
COST-2024-485,YML-road-20241105-001,SZK,freight,319938,JPY,2024-12-31
COST-2024-486,YML-road-20241105-001,SZK,expedite,128703,JPY,2024-12-31
COST-2024-487,HNT-sea-20241028-001,HTB,freight,319818,JPY,2024-11-30
COST-2024-488,NPL-air-20241101-001,HMM,freight,561898,JPY,2024-12-31
COST-2024-489,YML-air-20241102-001,HMM,freight,326688,JPY,2024-12-31
COST-2024-490,NPL-air-20241109-001,STM,freight,382483,JPY,2024-12-31
COST-2024-491,YML-sea-20241112-001,STM,freight,182591,JPY,2024-12-31
COST-2024-492,YML-sea-20241112-001,STM,expedite,85569,JPY,2024-12-31
COST-2024-493,NPL-road-20241111-001,STM,freight,187939,JPY,2024-12-31
COST-2024-494,NPL-road-20241111-001,STM,expedite,85947,JPY,2024-12-31
COST-2024-495,HNL-road-20241104-001,SZK,freight,337463,JPY,2024-12-31
COST-2024-496,YML-road-20241105-002,KMM,freight,295181,JPY,2024-12-31
COST-2024-497,HNL-air-20241108-001,STM,freight,556644,JPY,2024-12-31
COST-2024-498,HNL-air-20241108-001,STM,expedite,249983,JPY,2024-12-31
COST-2024-499,NPL-road-20241104-001,STM,freight,308341,JPY,2024-12-31
COST-2024-500,HNL-road-20241103-001,HTB,freight,470211,JPY,2024-12-31
COST-2024-501,YML-road-20241101-001,HTB,freight,441002,JPY,2024-12-31
COST-2024-502,HNT-air-20241110-001,HTB,freight,677765,JPY,2024-12-31
COST-2024-503,NPL-sea-20241101-001,SZK,freight,499102,JPY,2024-12-31
COST-2024-504,YML-air-20241103-001,SZK,freight,572489,JPY,2024-12-31
COST-2024-505,NPL-air-20241107-001,HMM,freight,292246,JPY,2024-12-31
COST-2024-506,NPL-air-20241107-002,HTB,freight,405131,JPY,2024-12-31
COST-2024-507,SEI-sea-20241108-001,HTB,freight,337688,JPY,2024-12-31
COST-2024-508,HNL-air-20241116-001,SZK,freight,492431,JPY,2024-12-31
COST-2024-509,HNT-air-20241113-001,STM,freight,476747,JPY,2024-12-31
COST-2024-510,HNT-air-20241113-001,STM,expedite,163678,JPY,2024-12-31
COST-2024-511,YML-air-20241123-001,HMM,freight,485998,JPY,2024-12-31
COST-2024-512,YML-air-20241123-001,HMM,expedite,152083,JPY,2024-12-31
COST-2024-513,YML-air-20241118-001,HMM,freight,295393,JPY,2024-12-31
COST-2024-514,YML-road-20241114-001,HMM,freight,168251,JPY,2024-12-31
COST-2024-515,NPL-air-20241120-001,KMM,freight,460605,JPY,2024-12-31
COST-2024-516,NPL-sea-20241113-001,KMM,freight,134040,JPY,2024-12-31
COST-2024-517,YML-air-20241124-001,KMM,freight,487122,JPY,2024-12-31
COST-2024-518,YML-air-20241124-001,KMM,expedite,148118,JPY,2024-12-31
COST-2024-519,HNT-road-20241128-001,HTB,freight,131665,JPY,2024-12-31
COST-2024-520,HNT-road-20241128-001,HTB,expedite,56242,JPY,2024-12-31
COST-2024-521,HNT-road-20241120-001,HTB,freight,121792,JPY,2024-12-31
COST-2024-522,YML-air-20241125-001,SZK,freight,506473,JPY,2024-12-31
COST-2024-523,NPL-air-20241129-001,KMM,freight,261363,JPY,2024-12-31
COST-2025-001,SEI-sea-20241202-001,KMM,freight,290749,JPY,2025-01-31
COST-2025-002,SEI-sea-20241202-001,KMM,expedite,94115,JPY,2025-01-31
COST-2025-003,HNL-sea-20241130-001,STM,freight,571986,JPY,2025-01-31
COST-2025-004,HNL-sea-20241130-001,STM,expedite,218340,JPY,2025-01-31
COST-2024-524,NPL-road-20241122-001,HMM,freight,111698,JPY,2024-12-31
COST-2024-525,SEI-sea-20241124-001,HMM,freight,240499,JPY,2024-12-31
COST-2024-526,SEI-sea-20241124-001,HMM,expedite,98837,JPY,2024-12-31
COST-2024-527,NPL-road-20241126-001,HMM,freight,260410,JPY,2024-12-31
COST-2024-528,NPL-road-20241126-001,HMM,expedite,86479,JPY,2024-12-31
COST-2025-005,HNT-sea-20241201-001,STM,freight,359946,JPY,2025-01-31
COST-2025-006,HNT-sea-20241207-001,SZK,freight,219137,JPY,2025-01-31
COST-2025-007,HNT-sea-20241207-001,SZK,expedite,81915,JPY,2025-01-31
COST-2025-008,YML-road-20241203-001,SZK,freight,148225,JPY,2025-01-31
COST-2025-009,HNL-air-20241204-001,SZK,freight,480713,JPY,2025-01-31
COST-2024-529,SEI-air-20241128-001,HTB,freight,564483,JPY,2024-12-31
COST-2025-010,HNT-road-20241204-001,HMM,freight,103435,JPY,2025-01-31
COST-2025-011,SEI-sea-20241208-001,KMM,freight,393723,JPY,2025-01-31
COST-2025-012,HNL-sea-20241207-001,STM,freight,159685,JPY,2025-01-31
COST-2025-013,YML-sea-20241210-001,HTB,freight,272633,JPY,2025-01-31
COST-2025-014,HNL-air-20241211-001,HMM,freight,287586,JPY,2025-01-31
COST-2025-015,SEI-road-20241209-001,HMM,freight,237159,JPY,2025-01-31
COST-2025-016,YML-air-20241216-001,SZK,freight,317720,JPY,2025-01-31
COST-2025-017,NPL-sea-20241223-001,SZK,freight,308423,JPY,2025-01-31
COST-2025-018,NPL-sea-20241223-001,SZK,expedite,111661,JPY,2025-01-31
COST-2025-019,SEI-sea-20241215-001,STM,freight,296350,JPY,2025-01-31
COST-2025-020,SEI-sea-20241221-001,STM,freight,316783,JPY,2025-01-31
COST-2025-021,SEI-sea-20241221-001,STM,expedite,127586,JPY,2025-01-31
COST-2025-022,YML-road-20241219-001,STM,freight,252804,JPY,2025-01-31
COST-2025-023,YML-road-20241219-001,STM,expedite,105924,JPY,2025-01-31
COST-2025-024,NPL-air-20241216-001,HTB,freight,284727,JPY,2025-01-31
COST-2025-025,NPL-air-20241216-001,HTB,expedite,109333,JPY,2025-01-31
COST-2025-026,YML-road-20241212-001,HTB,freight,133608,JPY,2025-01-31
COST-2025-027,HNL-road-20241226-001,KMM,freight,160906,JPY,2025-01-31
COST-2025-028,NPL-sea-20241213-001,KMM,freight,139641,JPY,2025-01-31
COST-2025-029,NPL-sea-20241224-001,KMM,freight,314853,JPY,2025-01-31
COST-2025-030,YML-sea-20241221-001,STM,freight,727423,JPY,2025-01-31
COST-2025-031,YML-sea-20241221-001,STM,expedite,241560,JPY,2025-01-31
COST-2025-032,SEI-sea-20241217-001,STM,freight,838299,JPY,2025-01-31
COST-2025-033,SEI-sea-20241217-001,STM,expedite,333477,JPY,2025-01-31
COST-2025-034,HNL-air-20241215-001,HTB,freight,626102,JPY,2025-01-31
COST-2025-035,YML-air-20241226-001,HTB,freight,547168,JPY,2025-01-31
COST-2025-036,HNL-air-20241223-001,HTB,freight,799508,JPY,2025-01-31
COST-2025-037,SEI-air-20241227-001,SZK,freight,678709,JPY,2025-01-31
COST-2025-038,HNL-road-20241225-001,SZK,freight,208148,JPY,2025-01-31
COST-2025-039,SEI-air-20241228-001,HMM,freight,458193,JPY,2025-01-31
COST-2025-040,SEI-air-20241228-001,HMM,expedite,157765,JPY,2025-01-31
COST-2025-041,YML-sea-20241218-001,HMM,freight,210058,JPY,2025-01-31
COST-2025-042,SEI-road-20250102-001,KMM,freight,146655,JPY,2025-02-28
COST-2025-043,SEI-road-20241230-001,KMM,freight,179836,JPY,2025-01-31
COST-2025-044,SEI-road-20241229-001,KMM,freight,273690,JPY,2025-01-31
COST-2025-045,HNL-air-20241222-001,STM,freight,301746,JPY,2025-01-31
COST-2025-046,HNT-air-20241225-001,HTB,freight,602981,JPY,2025-01-31
COST-2025-047,SEI-sea-20241231-001,SZK,freight,152468,JPY,2025-01-31
COST-2025-048,SEI-road-20250107-001,SZK,freight,161860,JPY,2025-02-28
COST-2025-049,SEI-road-20250107-001,SZK,expedite,64819,JPY,2025-02-28
COST-2025-050,YML-sea-20250101-001,KMM,freight,198428,JPY,2025-02-28
COST-2025-051,YML-road-20250106-001,KMM,freight,199895,JPY,2025-02-28
COST-2025-052,HNT-road-20250101-001,HMM,freight,81872,JPY,2025-02-28
COST-2025-053,HNT-air-20250107-001,HMM,freight,414340,JPY,2025-02-28
COST-2025-054,HNT-air-20250107-001,HMM,expedite,147296,JPY,2025-02-28
COST-2025-055,NPL-sea-20250108-001,STM,freight,295543,JPY,2025-02-28
COST-2025-056,HNT-sea-20250108-001,STM,freight,308514,JPY,2025-02-28
COST-2025-057,SEI-road-20250105-001,HTB,freight,97515,JPY,2025-02-28
COST-2025-058,SEI-road-20250105-001,HTB,expedite,46617,JPY,2025-02-28
COST-2025-059,NPL-road-20250107-001,HTB,freight,185727,JPY,2025-02-28
COST-2025-060,NPL-road-20250107-001,HTB,expedite,70386,JPY,2025-02-28
COST-2025-061,HNL-air-20250110-001,KMM,freight,583509,JPY,2025-02-28
COST-2025-062,HNL-road-20250118-001,SZK,freight,103101,JPY,2025-02-28
COST-2025-063,SEI-road-20250124-001,SZK,freight,253049,JPY,2025-02-28
COST-2025-064,SEI-road-20250124-001,SZK,expedite,86271,JPY,2025-02-28
