shipment_id,order_id,line_number,product_id,quantity,carrier_name,transportation_mode,planned_ship_date,actual_ship_timestamp,expected_ship_date,actual_arrival_timestamp,delivery_status
YML-sea-20220318-001,ORD-000053,1,PSP-YF7,1,ヤマトロジスティクス,sea,2022-03-18,2022-03-18 23:58:55,2022-03-18,2022-03-23 09:09:55,delivered
YML-sea-20220318-001,ORD-000053,2,ACD-CV1,2,ヤマトロジスティクス,sea,2022-03-18,2022-03-18 23:58:55,2022-03-18,2022-03-23 09:09:55,delivered
YML-sea-20220318-001,ORD-000053,3,PRO-ZC5,1,ヤマトロジスティクス,sea,2022-03-18,2022-03-18 23:58:55,2022-03-18,2022-03-23 09:09:55,delivered
YML-sea-20220318-001,ORD-000053,4,RDG-YF6,3,ヤマトロジスティクス,sea,2022-03-18,2022-03-18 23:58:55,2022-03-18,2022-03-23 09:09:55,delivered
YML-sea-20220315-001,ORD-000053,1,PSP-YF7,1,ヤマトロジスティクス,sea,2022-03-15,2022-03-15 18:50:55,2022-03-15,2022-03-17 04:54:55,delivered
YML-sea-20220315-001,ORD-000053,2,ACD-CV1,2,ヤマトロジスティクス,sea,2022-03-15,2022-03-15 18:50:55,2022-03-15,2022-03-17 04:54:55,delivered
YML-sea-20220315-001,ORD-000053,3,PRO-ZC5,1,ヤマトロジスティクス,sea,2022-03-15,2022-03-15 18:50:55,2022-03-15,2022-03-17 04:54:55,delivered
YML-sea-20220315-001,ORD-000053,4,RDG-YF6,3,ヤマトロジスティクス,sea,2022-03-15,2022-03-15 18:50:55,2022-03-15,2022-03-17 04:54:55,delivered
YML-road-20220317-001,ORD-000053,1,PSP-YF7,3,ヤマトロジスティクス,road,2022-03-17,2022-03-17 20:12:55,2022-03-17,2022-03-20 06:07:55,delivered
YML-road-20220317-001,ORD-000053,2,ACD-CV1,2,ヤマトロジスティクス,road,2022-03-17,2022-03-17 20:12:55,2022-03-17,2022-03-20 06:07:55,delivered
YML-road-20220317-001,ORD-000053,3,PRO-ZC5,3,ヤマトロジスティクス,road,2022-03-17,2022-03-17 20:12:55,2022-03-17,2022-03-20 06:07:55,delivered
YML-road-20220317-001,ORD-000053,4,RDG-YF6,3,ヤマトロジスティクス,road,2022-03-17,2022-03-17 20:12:55,2022-03-17,2022-03-20 06:07:55,delivered
SEI-air-20220326-001,ORD-000054,1,ZRV-RZ3,1,西濃運輸,air,2022-03-26,2022-03-27 01:35:45,2022-03-26,2022-04-02 10:07:45,delivered
SEI-air-20220326-001,ORD-000054,2,NOE-JG4,1,西濃運輸,air,2022-03-26,2022-03-27 01:35:45,2022-03-26,2022-04-02 10:07:45,delivered
SEI-air-20220326-001,ORD-000054,3,FIT-GR3,1,西濃運輸,air,2022-03-26,2022-03-27 01:35:45,2022-03-26,2022-04-02 10:07:45,delivered
SEI-road-20220402-001,ORD-000054,1,ZRV-RZ3,2,西濃運輸,road,2022-04-02,2022-04-03 02:24:45,2022-04-02,2022-04-09 10:43:45,delayed
SEI-road-20220402-001,ORD-000054,2,NOE-JG4,1,西濃運輸,road,2022-04-02,2022-04-03 02:24:45,2022-04-02,2022-04-09 10:43:45,delayed
SEI-road-20220402-001,ORD-000054,3,FIT-GR3,2,西濃運輸,road,2022-04-02,2022-04-03 02:24:45,2022-04-02,2022-04-09 10:43:45,delayed
HNL-sea-20220326-001,ORD-000055,1,ZRV-RZ3,1,ホンダロジスティクス,sea,2022-03-26,2022-03-26 18:59:19,2022-03-26,2022-03-30 04:14:19,delivered
HNL-sea-20220326-001,ORD-000055,2,SWN-RP6,1,ホンダロジスティクス,sea,2022-03-26,2022-03-26 18:59:19,2022-03-26,2022-03-30 04:14:19,delivered
HNT-air-20220331-001,ORD-000056,1,FIT-GR3,1,ホンダトランスポート,air,2022-03-31,2022-04-01 05:29:15,2022-03-31,2022-04-05 14:12:15,delayed
HNT-air-20220331-001,ORD-000056,2,FRD-GB5,1,ホンダトランスポート,air,2022-03-31,2022-04-01 05:29:15,2022-03-31,2022-04-05 14:12:15,delayed
SEI-road-20220327-001,ORD-000057,1,HDE-ZC1,2,西濃運輸,road,2022-03-27,2022-03-28 04:57:53,2022-03-27,2022-03-29 19:32:53,delivered
SEI-road-20220327-001,ORD-000057,2,FRD-GB5,1,西濃運輸,road,2022-03-27,2022-03-28 04:57:53,2022-03-27,2022-03-29 19:32:53,delivered
SEI-road-20220327-001,ORD-000057,3,ZRV-RZ3,1,西濃運輸,road,2022-03-27,2022-03-28 04:57:53,2022-03-27,2022-03-29 19:32:53,delivered
SEI-sea-20220331-001,ORD-000058,2,FIT-GR3,1,西濃運輸,sea,2022-03-31,2022-04-01 01:19:39,2022-03-31,2022-04-04 18:04:39,delayed
HNL-air-20220327-001,ORD-000058,2,FIT-GR3,1,ホンダロジスティクス,air,2022-03-27,2022-03-28 02:41:39,2022-03-27,2022-03-31 16:52:39,delivered
YML-sea-20220327-001,ORD-000058,1,VZL-RV3,1,ヤマトロジスティクス,sea,2022-03-27,2022-03-28 01:51:39,2022-03-27,2022-04-02 17:43:39,delivered
YML-sea-20220327-001,ORD-000058,2,FIT-GR3,1,ヤマトロジスティクス,sea,2022-03-27,2022-03-28 01:51:39,2022-03-27,2022-04-02 17:43:39,delivered
NPL-air-20220405-001,ORD-000059,1,FRD-GB5,1,日本通運,air,2022-04-05,2022-04-06 06:14:39,2022-04-05,2022-04-12 18:32:39,delayed
NPL-air-20220405-001,ORD-000059,2,HDE-ZC1,1,日本通運,air,2022-04-05,2022-04-06 06:14:39,2022-04-05,2022-04-12 18:32:39,delayed
HNT-sea-20220408-001,ORD-000060,1,ZRV-RZ3,5,ホンダトランスポート,sea,2022-04-08,2022-04-09 04:34:41,2022-04-08,2022-04-13 14:09:41,delayed
HNL-air-20220414-001,ORD-000061,1,FIT-GR3,6,ホンダロジスティクス,air,2022-04-14,2022-04-15 08:31:29,2022-04-14,2022-04-20 20:44:29,delayed
YML-air-20220407-001,ORD-000062,1,PRO-ZC5,5,ヤマトロジスティクス,air,2022-04-07,2022-04-08 02:52:34,2022-04-07,2022-04-11 13:41:34,delivered
HNL-air-20220405-001,ORD-000062,1,PRO-ZC5,5,ホンダロジスティクス,air,2022-04-05,2022-04-06 09:28:34,2022-04-05,2022-04-11 18:02:34,delivered
HNL-air-20220409-001,ORD-000062,1,PRO-ZC5,6,ホンダロジスティクス,air,2022-04-09,2022-04-10 08:36:34,2022-04-09,2022-04-11 19:21:34,delivered
HNL-road-20220405-001,ORD-000063,1,ZRV-RZ3,2,ホンダロジスティクス,road,2022-04-05,2022-04-06 01:37:58,2022-04-05,2022-04-07 12:37:58,delivered
YML-road-20220412-001,ORD-000063,1,ZRV-RZ3,3,ヤマトロジスティクス,road,2022-04-12,2022-04-13 00:43:58,2022-04-12,2022-04-15 16:55:58,delivered
YML-air-20220416-001,ORD-000064,1,FIT-GR3,2,ヤマトロジスティクス,air,2022-04-16,2022-04-16 23:51:34,2022-04-16,2022-04-21 16:02:34,delayed
SEI-sea-20220411-001,ORD-000064,1,FIT-GR3,3,西濃運輸,sea,2022-04-11,2022-04-12 00:00:34,2022-04-11,2022-04-15 11:40:34,delivered
HNL-air-20220405-002,ORD-000065,1,ZRV-RZ3,1,ホンダロジスティクス,air,2022-04-05,2022-04-06 01:39:12,2022-04-05,2022-04-12 18:27:12,delivered
NPL-air-20220404-001,ORD-000065,1,ZRV-RZ3,1,日本通運,air,2022-04-04,2022-04-05 00:33:12,2022-04-04,2022-04-11 10:49:12,delivered
YML-air-20220411-001,ORD-000065,1,ZRV-RZ3,3,ヤマトロジスティクス,air,2022-04-11,2022-04-11 22:34:12,2022-04-11,2022-04-14 06:53:12,delivered
YML-air-20220411-001,ORD-000065,2,NOE-JG4,1,ヤマトロジスティクス,air,2022-04-11,2022-04-11 22:34:12,2022-04-11,2022-04-14 06:53:12,delivered
SEI-road-20220410-001,ORD-000066,1,HDE-ZC1,1,西濃運輸,road,2022-04-10,2022-04-10 22:57:14,2022-04-10,2022-04-14 08:36:14,delivered
SEI-road-20220410-001,ORD-000066,2,ZRV-RZ3,1,西濃運輸,road,2022-04-10,2022-04-10 22:57:14,2022-04-10,2022-04-14 08:36:14,delivered
HNL-road-20220417-001,ORD-000067,1,FIT-GR3,1,ホンダロジスティクス,road,2022-04-17,2022-04-17 21:32:01,2022-04-17,2022-04-21 08:07:01,delivered
HNT-road-20220414-001,ORD-000067,1,FIT-GR3,1,ホンダトランスポート,road,2022-04-14,2022-04-14 21:04:01,2022-04-14,2022-04-21 12:54:01,delivered
HNL-sea-20220419-001,ORD-000067,1,FIT-GR3,3,ホンダロジスティクス,sea,2022-04-19,2022-04-20 00:18:01,2022-04-19,2022-04-23 17:55:01,delayed
HNL-sea-20220419-001,ORD-000067,2,ZRV-RZ3,2,ホンダロジスティクス,sea,2022-04-19,2022-04-20 00:18:01,2022-04-19,2022-04-23 17:55:01,delayed
YML-road-20220430-001,ORD-000068,1,VZL-RV3,1,ヤマトロジスティクス,road,2022-04-30,2022-04-30 20:44:00,2022-04-30,2022-05-07 07:32:00,delayed
HNL-air-20220422-001,ORD-000068,1,VZL-RV3,1,ホンダロジスティクス,air,2022-04-22,2022-04-22 22:40:00,2022-04-22,2022-04-24 13:19:00,delivered
NPL-sea-20220412-001,ORD-000068,1,VZL-RV3,3,日本通運,sea,2022-04-12,2022-04-13 01:24:00,2022-04-12,2022-04-17 17:39:00,delivered
YML-air-20220416-002,ORD-000069,1,FRD-GB5,1,ヤマトロジスティクス,air,2022-04-16,2022-04-17 03:39:24,2022-04-16,2022-04-18 17:31:24,delivered
HNT-air-20220415-001,ORD-000070,1,FIT-GR3,1,ホンダトランスポート,air,2022-04-15,2022-04-15 22:02:37,2022-04-15,2022-04-21 06:46:37,delivered
HNT-air-20220415-001,ORD-000070,2,NOE-JG4,1,ホンダトランスポート,air,2022-04-15,2022-04-15 22:02:37,2022-04-15,2022-04-21 06:46:37,delivered
HNT-air-20220422-001,ORD-000070,1,FIT-GR3,1,ホンダトランスポート,air,2022-04-22,2022-04-22 18:06:37,2022-04-22,2022-04-28 09:23:37,delayed
HNT-air-20220422-001,ORD-000070,2,NOE-JG4,2,ホンダトランスポート,air,2022-04-22,2022-04-22 18:06:37,2022-04-22,2022-04-28 09:23:37,delayed
SEI-sea-20220417-001,ORD-000071,2,HDE-ZC1,1,西濃運輸,sea,2022-04-17,2022-04-18 08:02:47,2022-04-17,2022-04-19 20:30:47,delivered
HNT-road-20220424-001,ORD-000071,2,HDE-ZC1,1,ホンダトランスポート,road,2022-04-24,2022-04-25 04:18:47,2022-04-24,2022-04-28 16:40:47,delivered
HNL-air-20220417-001,ORD-000071,1,ZRV-RZ3,2,ホンダロジスティクス,air,2022-04-17,2022-04-18 08:03:47,2022-04-17,2022-04-22 17:31:47,delivered
HNL-air-20220417-001,ORD-000071,2,HDE-ZC1,2,ホンダロジスティクス,air,2022-04-17,2022-04-18 08:03:47,2022-04-17,2022-04-22 17:31:47,delivered
HNL-air-20220426-001,ORD-000072,1,ENP-ENP1,13,ホンダロジスティクス,air,2022-04-26,2022-04-27 00:27:20,2022-04-26,2022-04-28 08:36:20,delivered
NPL-road-20220429-001,ORD-000072,1,ENP-ENP1,14,日本通運,road,2022-04-29,2022-04-29 19:48:20,2022-04-29,2022-05-04 08:36:20,delivered
HNL-sea-20220429-001,ORD-000073,1,HDE-ZC1,1,ホンダロジスティクス,sea,2022-04-29,2022-04-30 01:43:51,2022-04-29,2022-05-06 15:16:51,delayed
HNL-air-20220502-001,ORD-000073,1,HDE-ZC1,1,ホンダロジスティクス,air,2022-05-02,2022-05-03 03:11:51,2022-05-02,2022-05-04 19:24:51,delayed
HNT-sea-20220421-001,ORD-000073,1,HDE-ZC1,3,ホンダトランスポート,sea,2022-04-21,2022-04-22 00:12:51,2022-04-21,2022-04-27 15:47:51,delivered
HNT-sea-20220421-001,ORD-000073,2,NOE-JG4,2,ホンダトランスポート,sea,2022-04-21,2022-04-22 00:12:51,2022-04-21,2022-04-27 15:47:51,delivered
HNT-sea-20220421-001,ORD-000073,3,FIT-GR3,2,ホンダトランスポート,sea,2022-04-21,2022-04-22 00:12:51,2022-04-21,2022-04-27 15:47:51,delivered
YML-road-20220501-001,ORD-000074,1,SWN-RP6,7,ヤマトロジスティクス,road,2022-05-01,2022-05-02 03:30:57,2022-05-01,2022-05-07 18:48:57,delayed
SEI-air-20220427-001,ORD-000075,2,FIT-GR3,1,西濃運輸,air,2022-04-27,2022-04-28 07:56:09,2022-04-27,2022-05-01 00:48:09,delivered
NPL-air-20220426-001,ORD-000075,2,FIT-GR3,1,日本通運,air,2022-04-26,2022-04-27 00:09:09,2022-04-26,2022-05-03 13:49:09,delivered
YML-road-20220505-001,ORD-000075,1,NOE-JG4,1,ヤマトロジスティクス,road,2022-05-05,2022-05-06 00:39:09,2022-05-05,2022-05-12 16:56:09,delayed
YML-road-20220505-001,ORD-000075,2,FIT-GR3,1,ヤマトロジスティクス,road,2022-05-05,2022-05-06 00:39:09,2022-05-05,2022-05-12 16:56:09,delayed
YML-road-20220505-001,ORD-000075,3,VZL-RV3,1,ヤマトロジスティクス,road,2022-05-05,2022-05-06 00:39:09,2022-05-05,2022-05-12 16:56:09,delayed
SEI-sea-20220427-001,ORD-000076,2,FIT-GR3,1,西濃運輸,sea,2022-04-27,2022-04-28 01:05:22,2022-04-27,2022-04-30 16:10:22,delivered
SEI-sea-20220427-001,ORD-000076,3,VZL-RV3,1,西濃運輸,sea,2022-04-27,2022-04-28 01:05:22,2022-04-27,2022-04-30 16:10:22,delivered
YML-sea-20220427-001,ORD-000076,2,FIT-GR3,1,ヤマトロジスティクス,sea,2022-04-27,2022-04-28 04:47:22,2022-04-27,2022-05-04 14:57:22,delivered
YML-sea-20220427-001,ORD-000076,3,VZL-RV3,1,ヤマトロジスティクス,sea,2022-04-27,2022-04-28 04:47:22,2022-04-27,2022-05-04 14:57:22,delivered
HNT-air-20220501-001,ORD-000076,1,SWN-RP6,1,ホンダトランスポート,air,2022-05-01,2022-05-02 08:32:22,2022-05-01,2022-05-06 20:08:22,delayed
HNT-air-20220501-001,ORD-000076,2,FIT-GR3,2,ホンダトランスポート,air,2022-05-01,2022-05-02 08:32:22,2022-05-01,2022-05-06 20:08:22,delayed
HNT-air-20220501-001,ORD-000076,3,VZL-RV3,3,ホンダトランスポート,air,2022-05-01,2022-05-02 08:32:22,2022-05-01,2022-05-06 20:08:22,delayed
HNL-air-20220505-001,ORD-000077,1,VZL-RV3,3,ホンダロジスティクス,air,2022-05-05,2022-05-06 07:46:22,2022-05-05,2022-05-10 16:19:22,delayed
HNL-air-20220505-001,ORD-000077,2,ZRV-RZ3,1,ホンダロジスティクス,air,2022-05-05,2022-05-06 07:46:22,2022-05-05,2022-05-10 16:19:22,delayed
NPL-road-20220505-001,ORD-000077,1,VZL-RV3,3,日本通運,road,2022-05-05,2022-05-06 01:03:22,2022-05-05,2022-05-12 16:22:22,delayed
NPL-road-20220505-001,ORD-000077,2,ZRV-RZ3,1,日本通運,road,2022-05-05,2022-05-06 01:03:22,2022-05-05,2022-05-12 16:22:22,delayed
HNT-road-20220430-001,ORD-000078,1,NOE-JG4,2,ホンダトランスポート,road,2022-04-30,2022-04-30 23:37:05,2022-04-30,2022-05-04 17:02:05,delivered
HNT-road-20220430-001,ORD-000078,2,HDE-ZC1,1,ホンダトランスポート,road,2022-04-30,2022-04-30 23:37:05,2022-04-30,2022-05-04 17:02:05,delivered
NPL-road-20220501-001,ORD-000079,1,VZL-RV3,6,日本通運,road,2022-05-01,2022-05-02 06:39:29,2022-05-01,2022-05-07 21:49:29,delivered
HNT-road-20220504-001,ORD-000080,1,FRD-GB5,2,ホンダトランスポート,road,2022-05-04,2022-05-04 18:33:45,2022-05-04,2022-05-11 09:28:45,delivered
YML-air-20220508-001,ORD-000080,1,FRD-GB5,3,ヤマトロジスティクス,air,2022-05-08,2022-05-09 00:21:45,2022-05-08,2022-05-15 09:06:45,delivered
YML-sea-20220509-001,ORD-000081,1,PSP-YF7,1,ヤマトロジスティクス,sea,2022-05-09,2022-05-10 03:49:16,2022-05-09,2022-05-15 19:31:16,delayed
YML-sea-20220509-001,ORD-000081,2,ENP-ENP1,2,ヤマトロジスティクス,sea,2022-05-09,2022-05-10 03:49:16,2022-05-09,2022-05-15 19:31:16,delayed
YML-sea-20220509-001,ORD-000081,3,RDG-YF6,1,ヤマトロジスティクス,sea,2022-05-09,2022-05-10 03:49:16,2022-05-09,2022-05-15 19:31:16,delayed
YML-sea-20220509-001,ORD-000081,4,PRO-ZC5,1,ヤマトロジスティクス,sea,2022-05-09,2022-05-10 03:49:16,2022-05-09,2022-05-15 19:31:16,delayed
YML-road-20220508-001,ORD-000081,1,PSP-YF7,1,ヤマトロジスティクス,road,2022-05-08,2022-05-09 04:15:16,2022-05-08,2022-05-12 18:36:16,delivered
YML-road-20220508-001,ORD-000081,2,ENP-ENP1,2,ヤマトロジスティクス,road,2022-05-08,2022-05-09 04:15:16,2022-05-08,2022-05-12 18:36:16,delivered
YML-road-20220508-001,ORD-000081,3,RDG-YF6,1,ヤマトロジスティクス,road,2022-05-08,2022-05-09 04:15:16,2022-05-08,2022-05-12 18:36:16,delivered
YML-road-20220508-001,ORD-000081,4,PRO-ZC5,1,ヤマトロジスティクス,road,2022-05-08,2022-05-09 04:15:16,2022-05-08,2022-05-12 18:36:16,delivered
HNL-road-20220506-001,ORD-000081,1,PSP-YF7,3,ホンダロジスティクス,road,2022-05-06,2022-05-07 03:00:16,2022-05-06,2022-05-12 18:46:16,delivered
HNL-road-20220506-001,ORD-000081,2,ENP-ENP1,3,ホンダロジスティクス,road,2022-05-06,2022-05-07 03:00:16,2022-05-06,2022-05-12 18:46:16,delivered
HNL-road-20220506-001,ORD-000081,3,RDG-YF6,3,ホンダロジスティクス,road,2022-05-06,2022-05-07 03:00:16,2022-05-06,2022-05-12 18:46:16,delivered
HNL-road-20220506-001,ORD-000081,4,PRO-ZC5,3,ホンダロジスティクス,road,2022-05-06,2022-05-07 03:00:16,2022-05-06,2022-05-12 18:46:16,delivered
NPL-road-20220502-001,ORD-000082,1,HDE-ZC1,1,日本通運,road,2022-05-02,2022-05-02 21:55:05,2022-05-02,2022-05-08 15:13:05,delivered
HNT-air-20220505-001,ORD-000083,1,FIT-GR3,3,ホンダトランスポート,air,2022-05-05,2022-05-06 03:45:26,2022-05-05,2022-05-12 11:56:26,delivered
HNL-air-20220514-001,ORD-000083,1,FIT-GR3,3,ホンダロジスティクス,air,2022-05-14,2022-05-14 22:09:26,2022-05-14,2022-05-16 12:06:26,delayed
YML-road-20220508-002,ORD-000084,1,FRD-GB5,3,ヤマトロジスティクス,road,2022-05-08,2022-05-09 01:46:12,2022-05-08,2022-05-11 11:54:12,delivered
YML-road-20220508-002,ORD-000084,2,SWN-RP6,1,ヤマトロジスティクス,road,2022-05-08,2022-05-09 01:46:12,2022-05-08,2022-05-11 11:54:12,delivered
YML-road-20220508-002,ORD-000084,3,HDE-ZC1,1,ヤマトロジスティクス,road,2022-05-08,2022-05-09 01:46:12,2022-05-08,2022-05-11 11:54:12,delivered
YML-road-20220509-001,ORD-000085,1,FIT-GR3,2,ヤマトロジスティクス,road,2022-05-09,2022-05-09 21:50:25,2022-05-09,2022-05-11 08:46:25,delivered
YML-road-20220509-001,ORD-000085,3,VZL-RV3,1,ヤマトロジスティクス,road,2022-05-09,2022-05-09 21:50:25,2022-05-09,2022-05-11 08:46:25,delivered
HNL-sea-20220513-001,ORD-000085,1,FIT-GR3,3,ホンダロジスティクス,sea,2022-05-13,2022-05-13 16:29:25,2022-05-13,2022-05-17 07:32:25,delivered
HNL-sea-20220513-001,ORD-000085,2,FRD-GB5,1,ホンダロジスティクス,sea,2022-05-13,2022-05-13 16:29:25,2022-05-13,2022-05-17 07:32:25,delivered
HNL-sea-20220513-001,ORD-000085,3,VZL-RV3,1,ホンダロジスティクス,sea,2022-05-13,2022-05-13 16:29:25,2022-05-13,2022-05-17 07:32:25,delivered
HNT-sea-20220520-001,ORD-000086,1,FIT-GR3,1,ホンダトランスポート,sea,2022-05-20,2022-05-21 08:33:20,2022-05-20,2022-05-23 21:05:20,delayed
HNT-sea-20220520-001,ORD-000086,2,SWN-RP6,3,ホンダトランスポート,sea,2022-05-20,2022-05-21 08:33:20,2022-05-20,2022-05-23 21:05:20,delayed
HNT-air-20220516-001,ORD-000086,1,FIT-GR3,2,ホンダトランスポート,air,2022-05-16,2022-05-17 04:23:20,2022-05-16,2022-05-20 18:04:20,delivered
HNT-air-20220516-001,ORD-000086,2,SWN-RP6,3,ホンダトランスポート,air,2022-05-16,2022-05-17 04:23:20,2022-05-16,2022-05-20 18:04:20,delivered
SEI-road-20220524-001,ORD-000087,1,SWN-RP6,6,西濃運輸,road,2022-05-24,2022-05-25 08:30:15,2022-05-24,2022-05-31 19:09:15,delayed
HNT-road-20220518-001,ORD-000088,1,VZL-RV3,5,ホンダトランスポート,road,2022-05-18,2022-05-19 02:22:10,2022-05-18,2022-05-22 15:55:10,delivered
HNT-road-20220518-001,ORD-000088,2,HDE-ZC1,5,ホンダトランスポート,road,2022-05-18,2022-05-19 02:22:10,2022-05-18,2022-05-22 15:55:10,delivered
NPL-sea-20220522-001,ORD-000089,1,FIT-GR3,1,日本通運,sea,2022-05-22,2022-05-23 09:37:29,2022-05-22,2022-05-30 01:07:29,delayed
NPL-sea-20220522-001,ORD-000089,3,SWN-RP6,1,日本通運,sea,2022-05-22,2022-05-23 09:37:29,2022-05-22,2022-05-30 01:07:29,delayed
HNL-road-20220520-001,ORD-000089,1,FIT-GR3,1,ホンダロジスティクス,road,2022-05-20,2022-05-21 02:47:29,2022-05-20,2022-05-26 15:58:29,delayed
HNL-road-20220520-001,ORD-000089,3,SWN-RP6,1,ホンダロジスティクス,road,2022-05-20,2022-05-21 02:47:29,2022-05-20,2022-05-26 15:58:29,delayed
HNT-air-20220516-002,ORD-000089,1,FIT-GR3,2,ホンダトランスポート,air,2022-05-16,2022-05-17 06:17:29,2022-05-16,2022-05-19 23:20:29,delivered
HNT-air-20220516-002,ORD-000089,2,FRD-GB5,1,ホンダトランスポート,air,2022-05-16,2022-05-17 06:17:29,2022-05-16,2022-05-19 23:20:29,delivered
HNT-air-20220516-002,ORD-000089,3,SWN-RP6,3,ホンダトランスポート,air,2022-05-16,2022-05-17 06:17:29,2022-05-16,2022-05-19 23:20:29,delivered
NPL-sea-20220520-001,ORD-000090,1,HDE-ZC1,6,日本通運,sea,2022-05-20,2022-05-21 01:28:09,2022-05-20,2022-05-27 19:22:09,delayed
NPL-sea-20220515-001,ORD-000091,1,ODY-RC1,15,日本通運,sea,2022-05-15,2022-05-16 00:30:10,2022-05-15,2022-05-19 10:29:10,delivered
HNL-air-20220517-001,ORD-000091,1,ODY-RC1,15,ホンダロジスティクス,air,2022-05-17,2022-05-18 06:36:10,2022-05-17,2022-05-21 18:48:10,delivered
YML-road-20220517-001,ORD-000091,1,ODY-RC1,16,ヤマトロジスティクス,road,2022-05-17,2022-05-18 03:02:10,2022-05-17,2022-05-21 19:45:10,delivered
HNL-sea-20220529-001,ORD-000092,1,FRD-GB5,1,ホンダロジスティクス,sea,2022-05-29,2022-05-30 04:45:48,2022-05-29,2022-05-31 14:50:48,delayed
HNL-sea-20220529-001,ORD-000092,2,HDE-ZC1,1,ホンダロジスティクス,sea,2022-05-29,2022-05-30 04:45:48,2022-05-29,2022-05-31 14:50:48,delayed
YML-sea-20220530-001,ORD-000093,2,SWN-RP6,1,ヤマトロジスティクス,sea,2022-05-30,2022-05-30 21:46:11,2022-05-30,2022-06-06 15:08:11,delayed
HNL-road-20220525-001,ORD-000093,2,SWN-RP6,1,ホンダロジスティクス,road,2022-05-25,2022-05-25 20:36:11,2022-05-25,2022-06-01 08:55:11,delivered
HNL-air-20220521-001,ORD-000093,1,FIT-GR3,2,ホンダロジスティクス,air,2022-05-21,2022-05-21 20:00:11,2022-05-21,2022-05-24 13:50:11,delivered
HNL-air-20220521-001,ORD-000093,2,SWN-RP6,3,ホンダロジスティクス,air,2022-05-21,2022-05-21 20:00:11,2022-05-21,2022-05-24 13:50:11,delivered
SEI-sea-20220522-001,ORD-000094,1,FRD-GB5,1,西濃運輸,sea,2022-05-22,2022-05-22 21:44:20,2022-05-22,2022-05-28 07:31:20,delivered
SEI-road-20220526-001,ORD-000094,1,FRD-GB5,1,西濃運輸,road,2022-05-26,2022-05-26 21:46:20,2022-05-26,2022-05-31 06:29:20,delivered
SEI-sea-20220527-001,ORD-000094,1,FRD-GB5,2,西濃運輸,sea,2022-05-27,2022-05-27 20:36:20,2022-05-27,2022-05-31 09:38:20,delivered
SEI-sea-20220527-001,ORD-000094,2,HDE-ZC1,2,西濃運輸,sea,2022-05-27,2022-05-27 20:36:20,2022-05-27,2022-05-31 09:38:20,delivered
SEI-sea-20220527-001,ORD-000094,3,NOE-JG4,1,西濃運輸,sea,2022-05-27,2022-05-27 20:36:20,2022-05-27,2022-05-31 09:38:20,delivered
YML-sea-20220530-002,ORD-000095,2,ZRV-RZ3,1,ヤマトロジスティクス,sea,2022-05-30,2022-05-31 03:59:36,2022-05-30,2022-06-05 21:27:36,delayed
YML-sea-20220530-002,ORD-000095,3,FRD-GB5,1,ヤマトロジスティクス,sea,2022-05-30,2022-05-31 03:59:36,2022-05-30,2022-06-05 21:27:36,delayed
HNL-road-20220523-001,ORD-000095,2,ZRV-RZ3,1,ホンダロジスティクス,road,2022-05-23,2022-05-23 21:02:36,2022-05-23,2022-05-30 14:52:36,delivered
HNL-road-20220523-001,ORD-000095,3,FRD-GB5,1,ホンダロジスティクス,road,2022-05-23,2022-05-23 21:02:36,2022-05-23,2022-05-30 14:52:36,delivered
HNT-road-20220525-001,ORD-000095,1,NOE-JG4,2,ホンダトランスポート,road,2022-05-25,2022-05-25 22:05:36,2022-05-25,2022-05-27 12:21:36,delivered
HNT-road-20220525-001,ORD-000095,2,ZRV-RZ3,1,ホンダトランスポート,road,2022-05-25,2022-05-25 22:05:36,2022-05-25,2022-05-27 12:21:36,delivered
HNT-road-20220525-001,ORD-000095,3,FRD-GB5,3,ホンダトランスポート,road,2022-05-25,2022-05-25 22:05:36,2022-05-25,2022-05-27 12:21:36,delivered
